# Constructed from biom file
#OTU ID	GEN-DONOR	GL1-17	GL1-37	GL2-17	GL2-23	GL2-40	GL3-deep	GL3-mid	GL3-shallow	GL4-18	GL4-25	GL4-40	MOCK-EVEN	MOCK-STAG	tr-blk
D_0__Bacteria;D_1__Atribacteria;D_2__JS1	0.0	0.0003988944924067584	0.003782340601360371	0.0	0.0015479876160990713	0.002347417840375587	0.010439708659293228	0.0	0.0	0.0	0.0006640707537203055	0.006159408161215814	0.0	0.0	0.0
D_0__Bacteria;D_1__BRC1;D_2__uncultured_organism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009707762862785793	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia	0.08066751356969627	0.5776277174687295	0.15688767401945203	0.241161457679595	0.1620446610895198	0.14065576253218234	0.21915295387105477	0.17512855074634318	0.06617559700605917	0.3279169929522318	0.18992423556400737	0.23154688179961838	0.25286050156739814	0.0006749232274828738	0.03506453460199991
D_0__Bacteria;D_1__Bacteroidetes;D_2__Chlorobia	0.0	0.0002279397099467191	0.030322293560485665	0.004267603865947031	0.0049733219155523355	0.006133575647432985	0.0029134070677097382	0.001098297638660077	0.0012276741515187518	0.0	0.007878293941863623	0.0009038261975697118	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Ignavibacteria	0.0012414828502136505	0.0012536684047069551	0.014620812408619923	0.0031379440190786997	0.003161847045649167	0.004354081478116008	0.004990558403021311	0.0008486845389646049	0.0013464813274721792	0.0006525711302531976	0.013945485828126415	0.005356007096709403	0.0	0.0	0.00017620369146733624
D_0__Bacteria;D_1__Bacteroidetes;D_2__Rhodothermia	0.006582746275551449	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Caldiserica;D_2__Caldisericia	0.0	0.0	0.0005403343716229101	0.0	0.0	0.0	0.0002158079309414621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae	0.0	0.0	0.0005085499968215625	0.0	0.0	0.0	0.00045859185325060694	0.0	0.0	0.0	0.0	0.0008034010645064104	0.0	0.0	0.0
D_0__Bacteria;D_1__Chlamydiae;D_2__LD1-PA32	0.0	0.0	0.0011760218676498634	0.0	0.0002964231605296094	0.00015144631228229593	0.0015646074993256002	0.0	0.0	0.00013051422605063953	0.0003924054453801805	0.0005356007096709403	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae	0.0	0.000740804057326837	0.01315873116775793	0.0012970168612191958	0.005895527303866675	0.0167348175071937	0.006312381980037767	0.0	0.0	0.000554685460715218	0.008089589181683721	0.01037726374987447	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia	0.0	0.0	0.0	0.005606459980753944	0.0013833080824715105	0.003786157807057398	0.0025087671971944967	0.0	0.0	0.0013377708170190551	0.0020223972954209303	0.002912328858835738	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia	0.0	0.0009687437672735561	0.031021549806115312	0.0007531065645788879	0.0068506685989065275	0.014955323337876723	0.05718910169948745	0.00044930357945184964	0.0	0.0004894283476898982	0.007938664010383652	0.012318816322431628	0.0	0.0	0.00017620369146733624
D_0__Bacteria;D_1__Chloroflexi;D_2__SL56_marine_group	0.0	0.0	0.0011442374928485157	0.007405547885025731	0.0008892694815888281	0.01245645918521884	0.009252765039115188	0.0	0.0	0.012039937353171496	0.0	0.00013390017741773507	0.0	0.0	0.0
D_0__Bacteria;D_1__Cloacimonetes;D_2__Cloacimonadia	0.0	0.0	0.0005721187464242578	0.0	0.0	0.00045433893684688776	0.00010790396547073105	0.0	0.0	0.0	9.055510278004166e-05	0.0019415525725571586	0.0	0.0	0.0
D_0__Bacteria;D_1__Cyanobacteria;D_2__Melainabacteria	0.0	0.0	0.007246837454707266	0.0010459813396929	0.0004940386008826823	0.0006815084052703317	0.00016185594820609657	0.0	0.00035642152786028277	0.0001631427825632994	0.0006037006852002777	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria	0.32168841667629056	0.01270763882952959	0.03963511537728053	0.06757039454416133	0.02371385284236875	0.05773890655762532	0.03935797140544915	0.14023263940891617	0.01358362045067522	0.043330723048812324	0.01654139877448761	0.0038161550564054496	0.0	0.0	0.028324743403374302
D_0__Bacteria;D_1__Deinococcus-Thermus;D_2__Deinococci	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03824451410658307	0.00016873080687071845	0.0
D_0__Bacteria;D_1__Dependentiae;D_2__Babeliae	0.0	0.0	0.002224906236094336	0.0	0.0006587181345102431	0.0008708162956232015	0.0004316158618829242	0.0	0.0	0.0	0.0011470313018805277	0.0005356007096709403	0.0	0.0	0.0
D_0__Bacteria;D_1__Elusimicrobia;D_2__Elusimicrobia	0.0	0.0	0.0018752781132795118	0.0	0.00046110269415717013	0.0009844010298349236	0.0	0.0	0.0	0.0	0.0002414802740801111	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Elusimicrobia;D_2__Rs-M47	0.0	0.0	0.001112453118047168	0.0	0.0002634872538040972	0.00030289262456459186	0.0	0.0	0.0	0.0	0.00012074013704005555	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Epsilonbacteraeota;D_2__Campylobacteria	0.0	0.010855628686212497	0.015510774903057656	0.0055227814735785115	0.00935379751004545	0.0051491746175980615	0.0021311033180469383	0.007288702511107783	0.0015048908954100827	0.0024797702949621507	0.17954058377856258	0.0307300907173702	0.03773510971786834	0.0016873080687071845	0.0010131712259371835
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli	0.0	0.06590306863834516	0.002224906236094336	0.014560060248525167	0.07321652065081352	0.0044676662123277295	0.000566495818721338	0.0	0.0	0.0004894283476898982	0.0011168462676205138	0.00026780035483547015	0.3264498432601881	0.6009178955893767	0.00017620369146733624
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia	0.0	0.002250904635723851	0.002479181234505117	0.000125517760763148	0.0008233976681378038	0.0011358473421172195	0.0021850553007823036	0.0	0.0	0.0	0.0006942557879803194	0.002343253104810364	0.07934952978056427	0.02962912968649816	0.037795691819743626
D_0__Bacteria;D_1__Firmicutes;D_2__Erysipelotrichia	0.001992146899180044	0.0	0.00019070624880808594	0.0036400150621312918	0.0	0.0022338331061638648	0.0005395198273536552	0.0022964405171983426	0.00011880717595342758	0.004567997911772383	0.0006942557879803194	0.0009038261975697118	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Negativicutes	0.0	0.0	0.001303159366855254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004829605481602222	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Fusobacteria;D_2__Fusobacteriia	0.0	0.0	0.001589218740067383	0.0	0.00032935906725512155	0.0	0.0	0.0	0.0	0.0	0.0	0.00030127539918990394	0.0	0.0	0.0
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__BD2-11_terrestrial_group	0.00112599607344959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Hydrogenedentes;D_2__Hydrogenedentia	0.0	0.0	0.00044498124721886723	0.0	0.0	0.0003786157807057398	0.0	0.0	0.0	0.0	0.00012074013704005555	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Kiritimatiellaeota;D_2__Kiritimatiellae	0.0007795357431574085	0.0	0.018657428008391076	0.0025940337224383916	0.0038205651801594097	0.005679236710586098	0.011896412193148099	0.000499226199390944	0.0	0.0005873140172278779	0.011017537504905068	0.013959093495798882	0.0	0.0	0.0
D_0__Bacteria;D_1__LCP-89;D_2__uncultured_bacterium	0.0	0.0	0.0004767656220202149	0.0	0.00023055134707858507	0.0002650310464940179	0.0005395198273536552	0.0	0.0	0.0	0.0	0.0005690757540253741	0.0	0.0	0.0
D_0__Bacteria;D_1__Latescibacteria;D_2__Latescibacteria	0.0	0.0	0.0	0.0	0.00023055134707858507	0.0	0.0	0.0	0.0	0.0	0.0	0.000435175576607639	0.0	0.0	0.0
D_0__Bacteria;D_1__Latescibacteria;D_2__uncultured_planctomycete	0.0	0.0	0.0008899624944377345	0.0010878205932806158	0.0007245899479612674	0.0003786157807057398	0.0	0.0	0.0	0.0	0.0005735156509402638	0.00023432531048103638	0.0	0.0	0.0
D_0__Bacteria;D_1__Lentisphaerae;D_2__Lentisphaeria	0.0	0.00014246231871669943	0.00556226559023584	0.0008786243253420359	0.0	0.0006815084052703317	0.0048556784461828975	0.0007987619190255105	0.00039602391984475864	0.00035891412163925867	0.002807208186181291	0.0012385766411140496	0.0	0.0	0.00017620369146733624
D_0__Bacteria;D_1__Lentisphaerae;D_2__Oligosphaeria	0.0	0.0	0.002129553111690293	0.0	0.0	0.0006057852491291837	0.0010790396547073105	0.0	0.0	0.0	0.0	0.0019080775282027248	0.0	0.0	0.0
D_0__Bacteria;D_1__Margulisbacteria;D_2__uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009135995823544767	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Marinimicrobia_(SAR406_clade);D_2__uncultured_Bacteroidetes/Chlorobi_group_bacterium	0.0	0.0	0.003432712478545547	0.0	0.0	0.0015523247008935332	0.0	0.0	0.0	0.0	0.0	0.0025441033709369663	0.0	0.0	0.0
D_0__Bacteria;D_1__Marinimicrobia_(SAR406_clade);__	0.0	0.0	0.0013667281164579492	0.0	0.0	0.002158109950022717	0.0	0.0	0.0	0.0	0.0012375864046605693	0.003079704080607907	0.0	0.0	0.0
D_0__Bacteria;D_1__Omnitrophicaeota;D_2__Omnitrophia	0.0	0.0	0.0	0.0	0.0	0.0009844010298349236	0.0006204478014567035	0.0	0.0	0.0	0.0005131455824202361	0.001472901951595086	0.0	0.0	0.0
D_0__Bacteria;D_1__Omnitrophicaeota;D_2__Omnitrophica_WOR_2_bacterium_RIFCSPLOWO2_12_FULL_51_24	0.0	0.0	0.002129553111690293	0.0	0.00039523088070614587	0.0006057852491291837	0.002023199352576207	0.0	0.0	9.788566953797964e-05	0.001056476199100486	0.001874602483848291	0.0	0.0	0.0
D_0__Bacteria;D_1__Omnitrophicaeota;D_2__uncultured_Banisveld_landfill_bacterium_BVC56	0.0	0.0	0.0020977687368889456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007244408222403332	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Omnitrophicaeota;D_2__uncultured_Omnitrophica_bacterium	0.0	0.0	0.013794418663784884	0.0	0.0007575258546867796	0.010411933969407846	0.0057458861613164285	0.0	0.0003168191358758069	0.0	0.006248302091822874	0.007163659491848827	0.0	0.0	0.0
D_0__Bacteria;D_1__Omnitrophicaeota;D_2__uncultured_Verrucomicrobia_bacterium	0.0	0.0	0.0007310406204309962	0.0	0.0	0.0006815084052703317	0.0008362557323981656	0.0	0.0	0.0003262855651265988	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Omnitrophicaeota;D_2__uncultured_bacterium	0.0	0.0	0.01671858114550887	0.0	0.0010210131084908767	0.006398606693927003	0.010466684650660911	0.0	0.000277216743891331	0.00019577133907595928	0.005493676235322527	0.012586616677267097	0.0	0.0	0.0
D_0__Bacteria;D_1__Omnitrophicaeota;__	0.0	0.0	0.002860593732121289	0.0	0.0	0.0010601241859760715	0.0021311033180469383	0.0	0.0	0.0	0.0022035075009810136	0.0006025507983798079	0.0	0.0	0.0
D_0__Bacteria;D_1__Patescibacteria;D_2__Berkelbacteria	0.0	0.0002279397099467191	0.0037505562265590237	0.0	0.00046110269415717013	0.0007950931394820536	0.0031022390072835177	0.0	0.0	0.0	0.0009961061305804582	0.0003682254878987715	0.0	0.0	0.0
D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria	0.0	0.0	0.0005403343716229101	0.00020919626793857997	0.0003622949739806337	0.0005679236710586097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Patescibacteria;D_2__Microgenomatia	0.0	0.000512864347380118	0.005784756213845273	0.0	0.0014491798959225348	0.004581250946539452	0.0037766387914755866	0.0	0.0	0.0	0.0016601768843007637	0.0004017005322532052	0.0	0.0	0.0
D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria	0.0	0.0009687437672735561	0.010679549933252814	0.00041839253587715994	0.0033265265792767275	0.005717098288656671	0.00820070137577556	0.0	0.00019801195992237932	0.0	0.004769235413082194	0.004519130987848559	0.0	0.0	0.0
D_0__Bacteria;D_1__Patescibacteria;D_2__Saccharimonadia	0.0	0.0	0.0	0.0	0.00016467953362756077	0.0	0.0011869436201780415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Planctomycetes;D_2__OM190	0.006496131192978404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae	0.005225776648573739	0.0	0.0020977687368889456	0.0007949458181666039	0.0001317436269020486	0.0	0.0029943350418127866	0.0010483750187209825	0.0	0.0	0.002626097980621208	0.0019415525725571586	0.0	0.0	0.0
D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia	0.02858297724910498	0.0006553266660968174	0.0016845718644714258	0.011380276975858751	0.0072129635728871615	0.0027260336210813267	0.010763420555705422	0.05761070340971494	0.008950140588491544	0.005644740276690159	0.004618310241782124	0.0043852308104308235	0.0	0.0	0.002070393374741201
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	0.3372791315394387	0.01247969911958287	0.02021486237365711	0.12463913643780596	0.1381661287135235	0.1392548841435711	0.08378742918802266	0.2080275572862064	0.12526236584689715	0.08365961889845994	0.08334087959189834	0.1199410839219362	0.021355799373040753	0.10954003982047042	0.0971322849213691
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria	0.002511837394618316	0.008519246659258626	0.10828936494819147	0.03928705911886532	0.05688031091495949	0.08923973951234287	0.16174804424062583	0.04737656632220059	0.015048908954100828	0.015759592795614723	0.062120800507108574	0.11451812673651793	0.0	0.0	0.0033038192150125546
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	0.07642337452361704	0.29005328090720006	0.3156824105269849	0.2621229237270407	0.39302417495553654	0.2188777828259882	0.08251955759374156	0.18795866407069042	0.5851649439626153	0.2632471939441399	0.22469739503154337	0.16362601680447228	0.22597962382445141	0.25697701886410423	0.7675873309545835
D_0__Bacteria;D_1__Proteobacteria;__	0.0	0.0	0.0	0.0	0.0	0.002006663637740421	0.0035608308605341245	0.005591333433178573	0.137816324105976	0.0	0.0006640707537203055	0.0	0.0	0.0	0.0003083564600678384
D_0__Bacteria;D_1__Spirochaetes;D_2__MVP-15	0.0	0.0	0.000826393744835039	0.0	0.0005269745076081945	0.00034075420263516583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia	0.0	0.000256432173690059	0.006197953086262793	0.001004142086105184	0.002569000724589948	0.00389974254126912	0.0008362557323981656	0.00019969047975637762	0.00039602391984475864	0.00026102845210127906	0.004557940173262096	0.004686506209620728	0.0	0.0	0.0
D_0__Bacteria;D_1__TA06;D_2__uncultured_soil_bacterium	0.0	0.0	0.004195537473777891	0.0	0.00032935906725512155	0.0016659094351052551	0.007472349608848125	0.0	0.0	0.0	0.0004527755139002083	0.003983530278177619	0.0	0.0	0.0
D_0__Bacteria;D_1__Tenericutes;D_2__Mollicutes	0.0016456865688878623	0.0	0.009312821816794863	0.0	0.0007245899479612674	0.0013630168105406633	0.0019422713784731588	0.0	0.0	0.0	0.006006821817742763	0.002343253104810364	0.0	0.0	0.0
D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae	0.009672017553990069	0.0002279397099467191	0.015765049901468438	0.03849211330069872	0.015842171134971345	0.010487657125548992	0.025141623954680333	0.04018770905097099	0.0034454081026494	0.06013442965283216	0.020012677714389207	0.02734911123757239	0.0	0.0	0.002202546143341703
D_0__Bacteria;D_1__WS1;Ambiguous_taxa	0.0	0.0	0.0007310406204309962	0.0	0.00039523088070614587	0.00045433893684688776	0.0013218235770164554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__WS1;D_2__uncultured_bacterium	0.0	0.0	0.0007310406204309962	0.0	0.0	0.0	0.0002967359050445104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;__;__	0.0	0.00017095478246003932	0.003051299980929375	0.00037655328228944395	0.0	0.0015523247008935332	0.001348799568384138	0.002096750037441965	0.00019801195992237932	0.0016966849386583138	0.002897763288961333	0.00612593311686138	0.0	0.0	0.0
