# Constructed from biom file
#OTU ID	GEN-DONOR	GL1-17	GL1-37	GL2-17	GL2-23	GL2-40	GL3-deep	GL3-mid	GL3-shallow	GL4-18	GL4-25	GL4-40	MOCK-EVEN	MOCK-STAG	tr-blk
D_0__Bacteria;D_1__Fusobacteria	0.0	0.0	0.001589218740067383	0.0	0.00032935906725512155	0.0	0.0	0.0	0.0	0.0	0.0	0.00030127539918990394	0.0	0.0	0.0
D_0__Bacteria;D_1__Gemmatimonadetes	0.00112599607344959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Hydrogenedentes	0.0	0.0	0.00044498124721886723	0.0	0.0	0.0003786157807057398	0.0	0.0	0.0	0.0	0.00012074013704005555	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Kiritimatiellaeota	0.0007795357431574085	0.0	0.018657428008391076	0.0025940337224383916	0.0038205651801594097	0.005679236710586098	0.011896412193148099	0.000499226199390944	0.0	0.0005873140172278779	0.011017537504905068	0.013959093495798882	0.0	0.0	0.0
D_0__Bacteria;D_1__LCP-89	0.0	0.0	0.0004767656220202149	0.0	0.00023055134707858507	0.0002650310464940179	0.0005395198273536552	0.0	0.0	0.0	0.0	0.0005690757540253741	0.0	0.0	0.0
D_0__Bacteria;D_1__Latescibacteria	0.0	0.0	0.0008899624944377345	0.0010878205932806158	0.0009551412950398524	0.0003786157807057398	0.0	0.0	0.0	0.0	0.0005735156509402638	0.0006695008870886754	0.0	0.0	0.0
D_0__Bacteria;D_1__Lentisphaerae	0.0	0.00014246231871669943	0.007691818701926133	0.0008786243253420359	0.0	0.0012872936543995154	0.005934718100890208	0.0007987619190255105	0.00039602391984475864	0.00035891412163925867	0.002807208186181291	0.003146654169316774	0.0	0.0	0.00017620369146733624
D_0__Bacteria;D_1__Margulisbacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009135995823544767	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Marinimicrobia_(SAR406_clade)	0.0	0.0	0.004799440595003496	0.0	0.0	0.00371043465091625	0.0	0.0	0.0	0.0	0.0012375864046605693	0.005623807451544873	0.0	0.0	0.0
D_0__Bacteria;D_1__Omnitrophicaeota	0.0	0.0	0.03833195601042527	0.0	0.002173769843883802	0.02014235953354536	0.021823577016455355	0.0	0.000594035879767138	0.0006199425737405377	0.01623954843188747	0.023700331402939107	0.0	0.0	0.0
D_0__Bacteria;D_1__Patescibacteria	0.0	0.0017095478246003932	0.020755196745280022	0.0006275888038157399	0.0057637836769646265	0.011661366045736787	0.016266522794712707	0.0	0.00019801195992237932	0.0	0.0074255184279634154	0.005289057008000536	0.0	0.0	0.0
D_0__Bacteria;D_1__Planctomycetes	0.04030488509065712	0.0006553266660968174	0.003782340601360371	0.012175222794025355	0.00734470719978921	0.0027260336210813267	0.013757755597518209	0.05865907842843592	0.008950140588491544	0.005644740276690159	0.007244408222403333	0.006326783382987982	0.0	0.0	0.002070393374741201
D_0__Bacteria;D_1__Proteobacteria	0.4162143434576741	0.31105222668604154	0.4441866378488335	0.426049119283712	0.5880706145840195	0.44937907011964257	0.3316158618829242	0.44895412111227595	0.8632925428695893	0.36266640563821456	0.37082314588427057	0.3980852274629264	0.24733542319749216	0.3665170586845746	0.868331791551033
D_0__Bacteria;D_1__Spirochaetes	0.0	0.000256432173690059	0.007024346831097832	0.001004142086105184	0.0030959752321981426	0.004240496743904286	0.0008362557323981656	0.00019969047975637762	0.00039602391984475864	0.00026102845210127906	0.004557940173262096	0.004686506209620728	0.0	0.0	0.0
D_0__Bacteria;D_1__TA06	0.0	0.0	0.004195537473777891	0.0	0.00032935906725512155	0.0016659094351052551	0.007472349608848125	0.0	0.0	0.0	0.0004527755139002083	0.003983530278177619	0.0	0.0	0.0
D_0__Bacteria;D_1__Tenericutes	0.0016456865688878623	0.0	0.009312821816794863	0.0	0.0007245899479612674	0.0013630168105406633	0.0019422713784731588	0.0	0.0	0.0	0.006006821817742763	0.002343253104810364	0.0	0.0	0.0
D_0__Bacteria;D_1__Verrucomicrobia	0.009672017553990069	0.0002279397099467191	0.015765049901468438	0.03849211330069872	0.015842171134971345	0.010487657125548992	0.025141623954680333	0.04018770905097099	0.0034454081026494	0.06013442965283216	0.020012677714389207	0.02734911123757239	0.0	0.0	0.002202546143341703
D_0__Bacteria;D_1__WS1	0.0	0.0	0.0014620812408619923	0.0	0.00039523088070614587	0.00045433893684688776	0.0016185594820609657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;__	0.0	0.00017095478246003932	0.003051299980929375	0.00037655328228944395	0.0	0.0015523247008935332	0.001348799568384138	0.002096750037441965	0.00019801195992237932	0.0016966849386583138	0.002897763288961333	0.00612593311686138	0.0	0.0	0.0
