# Constructed from biom file
#OTU ID	GEN-DONOR	GL1-17	GL1-37	GL2-17	GL2-23	GL2-40	GL3-deep	GL3-mid	GL3-shallow	GL4-18	GL4-25	GL4-40	MOCK-EVEN	MOCK-STAG	tr-blk
D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__uncultured_euryarchaeote;D_4__uncultured_euryarchaeote	0.0	0.0	0.002860593732121289	0.0	0.0	0.0012494320763289414	0.0012139196115457244	0.0	0.0	0.0004894283476898982	0.0035618340426816384	0.0021089277943293276	0.0	0.0	0.0
D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;__;__	0.0	0.0	0.0055940499650371876	0.0	0.0	0.004013327275480842	0.00018883193957377933	0.0	0.0	0.00042417123466457845	0.003229798665821486	0.008937836842633816	0.0	0.0	0.0
D_0__Archaea;__;__;__;__	0.0	0.0	0.0005085499968215625	0.0	0.0	0.00022716946842344388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup_13;D_4__uncultured_bacterium	0.0	0.0	0.00012713749920539063	0.0	0.0	0.0	0.0002697599136768276	0.0	0.0	0.0	0.0	0.0003682254878987715	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Aminicenantia;D_3__Aminicenantales;D_4__uncultured_bacterium	0.0	0.0	0.0	0.0	0.0	0.00022716946842344388	0.0002967359050445104	0.0	0.0	0.0	0.0	0.000435175576607639	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Aminicenantia;D_3__Aminicenantales;D_4__uncultured_soil_bacterium	0.0	0.0003988944924067584	0.007119699955501876	0.0	0.001086884921941901	0.006095714069362411	0.007364445643377394	0.00019969047975637762	0.0	0.0	0.0027770231519212776	0.008134435778127407	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Ilumatobacteraceae	0.03995842476036494	0.000769296521070177	0.0002860593732121289	0.006945316095560855	0.0013174362690204862	0.008859609268514312	0.010412732667925546	0.003095202436223853	0.00023761435190685517	0.004404855129209084	0.000784810890760361	0.000870351153215278	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Microtrichaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0002697599136768276	0.0015476012181119265	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Actinomycetales;D_4__Actinomycetaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013126959247648904	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Corynebacteriales;D_4__Mycobacteriaceae	0.0	0.0	0.0	0.0009623028325174679	0.0	0.0	0.0013218235770164554	0.0012480654984773601	0.0	0.0019903419472722525	0.00033203537686015273	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Frankiales;D_4__Sporichthyaceae	0.040073911537129	0.004957688691341141	0.018816349882397814	0.12802811597841093	0.05217047625321125	0.13876268362865365	0.1415969786889668	0.10323997803404723	0.035285731258167995	0.12796919864265205	0.07226297201847325	0.10340441201084591	0.0	0.0	0.005286110744020087
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Dermabacteraceae	0.0	0.0	0.0	0.0	0.0007245899479612674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Intrasporangiaceae	0.0	0.0	0.0	0.0015480523827454918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Microbacteriaceae	0.027226007622127266	0.004672764053907741	0.0073104062043099615	0.016317308899209237	0.00688360450563204	0.014879600181735574	0.00909090909090909	0.008586690629524238	0.001782107639301414	0.017652049073348997	0.005342751064022458	0.014427744116760954	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Micrococcaceae	0.0	0.0	0.0	0.0022174804401489476	0.0015809235228245835	0.0	0.0	0.0	0.0	0.0	0.00030185034260013884	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__PeM15;D_4__uncultured_actinobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0026458988567720034	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__PeM15;D_4__uncultured_bacterium	0.0010105092966855296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__PeM15;__	0.004821572929899527	0.0	0.0014302968660606446	0.001004142086105184	0.0018444107766286805	0.0	0.002724575128135959	0.0	0.0	0.0020882276168102325	0.0021431374324609857	0.0028788538144813042	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Propionibacteriales;D_4__Nocardioidaceae	0.0	0.0	0.0	0.0017154093970963558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Propionibacteriales;D_4__Propionibacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004898119122257054	0.0004049539364897243	0.01920620236993965
D_0__Bacteria;D_1__Actinobacteria;D_2__Nitriliruptoria;D_3__Nitriliruptorales;D_4__Nitriliruptoraceae	0.0007795357431574085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__67-14	0.0006640489663933479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__WCHB1-81;D_3__uncultured_bacterium;D_4__uncultured_bacterium	0.0	0.0013106533321936347	0.008136799949145	0.0	0.0013503721757459983	0.0054899288202332275	0.012435932020501753	0.0002995357196345664	0.0	0.0006199425737405377	0.0024449877750611247	0.004251330633013088	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__WCHB1-81;D_3__uncultured_eubacterium_WCHB1-81;D_4__uncultured_eubacterium_WCHB1-81	0.0	0.0	0.00019070624880808594	0.0	0.0	7.572315614114796e-05	0.0002158079309414621	0.0	0.0	0.0	0.0002414802740801111	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__WCHB1-81;__;__	0.0	0.0003988944924067584	0.0032420062297374612	0.0	0.0006916540412357553	0.0030289262456459185	0.004531966549770704	0.0	0.0	0.0	0.0006037006852002777	0.0014394269072406521	0.0	0.0	0.0
D_0__Bacteria;D_1__Armatimonadetes;D_2__Fimbriimonadia;D_3__Fimbriimonadales;D_4__Fimbriimonadaceae	0.0	0.0	0.0022884749856970314	0.001213338354043764	0.0023384493775113627	0.0005300620929880358	0.0	0.0	0.00019801195992237932	0.015368050117462803	0.007002927948323221	0.015264620225621799	0.0	0.0	0.0
D_0__Bacteria;D_1__Atribacteria;D_2__JS1;__;__	0.0	0.0003988944924067584	0.003782340601360371	0.0	0.0015479876160990713	0.002347417840375587	0.010439708659293228	0.0	0.0	0.0	0.0006640707537203055	0.006159408161215814	0.0	0.0	0.0
D_0__Bacteria;D_1__BRC1;D_2__uncultured_organism;D_3__uncultured_organism;D_4__uncultured_organism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009707762862785793	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.920478396895172e-05	0.0	0.0	0.0	0.25286050156739814	0.0006749232274828738	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidetes_BD2-2	0.0	0.0	0.004290890598181934	0.000125517760763148	0.0025360648178644357	0.002044525215810995	0.0010520636633396278	9.984523987818881e-05	0.0	0.0	0.004376829967702014	0.0024102031935192315	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidetes_vadinHA17	0.0	0.0	0.0015256499904646875	0.0	0.00019761544035307293	0.0013251552324700894	0.0010520636633396278	0.0	0.0	0.0	0.0	0.0036822548789877145	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__LKC2.127-25	0.0	0.0	0.0019706312376835547	0.0008367850717543199	0.00042816678743165797	0.0	0.0	0.0	0.00023761435190685517	0.0	0.0018714721241208608	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Marinilabiliaceae	0.0	0.0	0.012268768673320196	0.017405129492489853	0.014195375798695738	0.004959866727245191	0.00126787159428109	0.0007488392990864161	0.000554433487782662	0.0	0.02230674031815026	0.00977471295149466	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Paludibacteraceae	0.0	0.0	0.002479181234505117	0.0018409271578595037	0.0005928463210592188	0.0010222626079054976	0.00024278392230914485	0.0	0.00035642152786028277	0.0	0.002927948323221347	0.0028119037257724367	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Prolixibacteraceae	0.0	0.0	0.002129553111690293	0.00029287477511401197	0.0008233976681378038	0.0008708162956232015	0.0008902077151335311	0.0	0.000554433487782662	0.0001631427825632994	0.0012677714389205833	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidetes_VC2.1_Bac22;Ambiguous_taxa	0.0	0.0	0.0	0.0028869084975524035	0.0011856926421184375	0.00034075420263516583	0.0	0.0	0.00019801195992237932	0.006819368311145915	0.0008149959250203749	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidetes_VC2.1_Bac22;D_4__sediment_metagenome	0.0	0.0	0.005530481215434493	0.00016735701435086398	0.0013503721757459983	0.001779494169316977	0.0	0.0	0.0	0.0	0.000784810890760361	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidetes_VC2.1_Bac22;__	0.0	0.0	0.0019070624880808595	0.000711267310991172	0.00032935906725512155	0.0006815084052703317	0.0006204478014567035	0.0	0.0	0.00022839989558861917	0.0011470313018805277	0.0004017005322532052	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae	0.0	0.0004273869561500983	0.006134384336660098	0.02025019873645454	0.011461695540478229	0.018400726942298953	0.01680604262206636	0.021816184913384256	0.0149301017781474	0.018630905768728792	0.012466419149385734	0.018277374217520837	0.0	0.0	0.0011453239945376857
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae	0.01232821341956346	0.0	0.0006039031212256055	0.05736161666875863	0.06373097951386601	0.01805997273966379	0.07364445643377394	0.0882631920523189	0.003247396142727021	0.0025450274079874707	0.0038636843852817774	0.0025106283265825327	0.0	0.0	0.004361041363816572
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__uncultured	0.0	0.0	0.00031784374801347657	0.0	0.0	0.0001893078903528699	0.00016185594820609657	0.0	0.0	0.0	0.0	0.0005356007096709403	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae	0.0	0.0	0.008581781196363868	0.012468097569139367	0.012877939529675251	0.0073451461456913525	0.0069328297814944696	0.014926863361789227	0.014217258722426835	0.02476507439310885	0.028555042409973135	0.05272319485823319	0.0	0.0	0.0008369675344698472
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Spirosomaceae	0.0	0.00017095478246003932	0.002320259360498379	0.011129241454332455	0.0004940386008826823	0.00874602453430259	0.010035068788777987	0.01927013129649044	0.004356263118292345	0.012757765596450013	0.008451809592803889	0.023666856358584676	0.0	0.0	0.0008810184573366812
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Crocinitomicaceae	0.004648342764753436	0.0	0.010266353060835294	0.021589054851261454	0.0083986562150056	0.003558988338633954	0.006015646074993256	0.004143577454944835	0.0013068789354877034	0.03977421038893239	0.017386579733767997	0.01128108994744418	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Cryomorphaceae	0.016947684490125882	0.0	0.001207806242451211	0.004476800133885611	0.0028654238851195573	0.0016659094351052551	0.009819260857836526	0.003195047676102042	0.0011484693675498001	0.012170451579222136	0.015062332095746929	0.02453720751179995	0.0	0.0	0.0004405092286683406
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae	0.03865919852176926	0.5734963102259453	0.011060962430868985	0.04397305552068951	0.00935379751004545	0.02472361048008481	0.004720798489344483	0.003195047676102042	0.018137895528889943	0.13501696684938658	0.007727368770563555	0.0022093529273926288	0.0	0.0	0.00845777719043214
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS9_marine_group	0.003811063633213997	0.0	0.0	0.00037655328228944395	0.0	0.0	0.0	0.0	0.0	0.0020229705037849125	0.00030185034260013884	0.00013390017741773507	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Weeksellaceae	0.0	0.0009117588397868764	0.0	0.001631730889920924	0.0007904617614122917	0.0	0.0008092797410304828	0.00019969047975637762	0.001782107639301414	0.042612894805533805	0.0	0.0	0.0	0.0	0.017884674683934627
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__ADurb.Bin408	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002112952398200972	0.0010712014193418806	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__Lentimicrobiaceae	0.0	0.0024218594181838905	0.06865424957091094	0.014309024726998871	0.012350965022067057	0.03127366348629411	0.06641489074723496	0.002346363137137437	0.0033662033186804483	0.002381884625424171	0.02236711038667029	0.02520670839888863	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__NS11-12_marine_group	0.004273010740270239	5.698492748667977e-05	0.005466912465831797	0.00824233295678005	0.0037876292734338977	0.0032939572921399365	0.008524413272187753	0.012630422844590884	0.0013068789354877034	0.018435134429652833	0.01850342600138851	0.04020352826967496	0.0	0.0	0.000748865688736179
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__S15A-MN91	0.0	0.0	0.004545165596592715	0.0031379440190786997	0.0037546933667083854	0.0029532030895047705	0.0010790396547073105	0.0005491488193300384	0.0	0.0	0.012556974252165776	0.006996284270076658	0.0	0.0	0.0003083564600678384
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__ST-12K33	0.0	0.0	0.002479181234505117	0.0005857495502280239	0.00046110269415717013	0.0011358473421172195	0.002023199352576207	0.0	0.00039602391984475864	0.0004894283476898982	0.0027166530834012497	0.0024102031935192315	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__Sphingobacteriaceae	0.0	0.00014246231871669943	0.0006674718708283008	0.01326304338730597	0.007410579013240235	0.0058306830228683935	0.007040733746965201	0.0037441964954320803	0.0	0.0041438266771078045	0.00027166530834012495	0.0003682254878987715	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__env.OPS_17	0.0	0.0	0.002479181234505117	0.0038073720764821555	0.0026678084447664843	0.00045433893684688776	0.0	0.0	0.0	0.0033607413208039676	0.0020827673639409582	0.0003347504435443377	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;__;__	0.0	0.0	0.0	0.00029287477511401197	0.0	0.0	0.0	0.0	0.0	0.001598799269120334	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Chlorobia;D_3__Chlorobiales;D_4__Chlorobiaceae	0.0	0.0002279397099467191	0.030322293560485665	0.004267603865947031	0.0049733219155523355	0.006133575647432985	0.0029134070677097382	0.001098297638660077	0.0012276741515187518	0.0	0.007878293941863623	0.0009038261975697118	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Ignavibacteria;D_3__Ignavibacteriales;D_4__Melioribacteraceae	0.0	0.0	0.003559849977750938	0.00037655328228944395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Ignavibacteria;D_3__Ignavibacteriales;D_4__PHOS-HE36	0.0	0.0012536684047069551	0.00909033119318543	0.0027613907367892558	0.00214083393715829	0.002120248371952143	0.002751551119503642	0.0008486845389646049	0.0013464813274721792	0.0006525711302531976	0.012858824594765915	0.004653031165266294	0.0	0.0	0.00017620369146733624
D_0__Bacteria;D_1__Bacteroidetes;D_2__Ignavibacteria;D_3__Kryptoniales;D_4__BSV26	0.0	0.0	0.0019706312376835547	0.0	0.0010210131084908767	0.0022338331061638648	0.0022390072835176693	0.0	0.0	0.0	0.0010866612333604998	0.0007029759314431092	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Ignavibacteria;D_3__OPB56;Ambiguous_taxa	0.0012414828502136505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Rhodothermia;D_3__Balneolales;D_4__Balneolaceae	0.005774338838203026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Bacteroidetes;D_2__Rhodothermia;D_3__Rhodothermales;D_4__Rhodothermaceae	0.0008084074373484236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Caldiserica;D_2__Caldisericia;D_3__Caldisericales;D_4__WCHB1-02	0.0	0.0	0.0005403343716229101	0.0	0.0	0.0	0.0002158079309414621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chlamydiae;D_2__Chlamydiae;D_3__Chlamydiales;D_4__Simkaniaceae	0.0	0.0	0.0005085499968215625	0.0	0.0	0.0	0.00045859185325060694	0.0	0.0	0.0	0.0	0.0008034010645064104	0.0	0.0	0.0
D_0__Bacteria;D_1__Chlamydiae;D_2__LD1-PA32;Ambiguous_taxa;Ambiguous_taxa	0.0	0.0	0.0011760218676498634	0.0	0.0	0.00015144631228229593	0.0010790396547073105	0.0	0.0	0.00013051422605063953	0.0003924054453801805	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chlamydiae;D_2__LD1-PA32;D_3__uncultured_bacterium;D_4__uncultured_bacterium	0.0	0.0	0.0	0.0	0.0002964231605296094	0.0	0.0004855678446182897	0.0	0.0	0.0	0.0	0.0005356007096709403	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__Anaerolineales;D_4__Anaerolineaceae	0.0	0.000740804057326837	0.012427690547326934	0.0012970168612191958	0.005697911863513603	0.015296077540511889	0.00507148637712436	0.0	0.0	0.000554685460715218	0.007999034078903679	0.008636561443443913	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__RBG-13-54-9;D_4__metagenome	0.0	0.0	0.00025427499841078127	0.0	0.0	0.0004164773587763138	0.00016185594820609657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__RBG-13-54-9;D_4__uncultured_bacterium	0.0	0.0	0.0002860593732121289	0.0	0.00019761544035307293	0.00022716946842344388	0.0005934718100890207	0.0	0.0	0.0	9.055510278004166e-05	0.001305526729822917	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__RBG-13-54-9;__	0.0	0.0	0.00019070624880808594	0.0	0.0	0.00022716946842344388	0.0	0.0	0.0	0.0	0.0	0.000435175576607639	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__SJA-15;__	0.0	0.0	0.0	0.0	0.0	0.0005679236710586097	0.0004855678446182897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Chloroflexales;D_4__Roseiflexaceae	0.0	0.0	0.0	0.005606459980753944	0.0013833080824715105	0.003786157807057398	0.0025087671971944967	0.0	0.0	0.0013377708170190551	0.0020223972954209303	0.002912328858835738	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__GIF9;D_4__AB-539-J10	0.0	0.0	0.0	0.0	0.0	0.0	0.0007013757755597518	0.0	0.0	0.0	0.0	0.00026780035483547015	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__GIF9;D_4__uncultured_bacterium	0.0	0.0009687437672735561	0.03079905918250588	0.0007531065645788879	0.006653053158553455	0.014955323337876723	0.05632586997572161	0.00044930357945184964	0.0	0.0004894283476898982	0.0076971837363035405	0.012051015967596158	0.0	0.0	0.00017620369146733624
